AccountOID,ConsumptionDate,Consumption
245105,2019-07-07,5.940
150462,2020-08-02,0.452
55005,2021-02-22,0.880
245515,2020-05-02,0.516
246272,2019-10-31,1.560
245375,2019-01-23,0.399
244424,2020-04-14,0.030
255456,2019-03-09,0.725
250282,2020-05-30,0.644
245344,2020-07-21,0.309
250004,2020-12-27,85.000
250197,2020-06-18,4.106
8621,2019-03-11,1.297
250781,2020-12-18,0.099
5479,2020-01-29,0.447
244858,2019-04-26,4.121
262835,2020-07-20,4.890
256919,2019-12-10,0.172
249897,2020-06-17,30.945
13964,2021-01-23,1.772
270305,2020-10-20,1.170
247000,2020-10-23,1.643
34770,2019-07-31,0.762
16129,2019-05-17,0.595
13636,2019-09-16,1.998
257172,2020-03-27,0.340
80569,2020-08-03,0.560
270305,2020-05-17,0.000
270305,2021-01-21,0.088
29401,2018-12-09,1.539
248098,2020-07-12,0.075
250574,2020-09-24,1.707
257225,2021-01-26,0.193
246596,2020-01-14,0.382
181113,2020-03-24,0.000
256508,2019-07-07,0.000
20884,2019-06-12,0.104
250387,2019-12-09,1.151
76953,2019-01-19,0.242
263623,2019-12-17,9.320
263567,2020-07-30,6.280
150462,2020-09-28,0.427
29401,2021-03-18,1.575
260221,2021-01-01,0.330
61120,2020-02-21,0.890
255813,2020-07-04,0.013
250255,2020-03-04,13.954
13155,2020-09-18,0.134
7087,2020-10-18,0.000
13636,2021-02-01,1.038
245375,2020-02-05,0.680
245314,2019-07-29,15.730
8621,2020-06-28,1.032
5479,2020-07-04,0.553
245314,2020-06-02,0.010
65583,2020-09-16,0.049
252388,2020-08-27,121.211
112490,2021-02-28,0.549
13964,2019-12-15,2.708
107142,2019-11-30,0.227
269089,2021-02-22,0.568
244899,2020-03-24,0.089
260417,2020-11-22,0.575
2809,2021-03-15,0.940
256351,2019-10-30,15.260
256972,2020-04-27,0.010
17194,2019-11-02,1.598
74697,2020-01-13,0.800
57653,2020-03-16,1.520
10065,2019-04-14,0.000
248917,2021-02-22,7.019
34770,2020-12-23,0.846
249660,2020-05-10,0.835
798,2019-06-01,0.526
262835,2019-09-19,5.001
69535,2019-10-18,1.636
17194,2020-09-02,1.317
261206,2019-03-04,0.944
69500,2020-07-07,0.526
254812,2019-05-09,2.180
273259,2019-10-13,0.003
39681,2019-10-25,0.336
865,2020-08-24,0.189
250202,2020-08-21,2.823
13784,2020-01-23,2.167
11741,2019-07-07,1.777
7038,2020-12-24,0.339
135605,2021-03-09,1.732
250197,2019-05-23,3.395
139517,2019-11-08,28.530
108293,2020-06-17,0.280
135605,2020-08-23,0.217
249943,2019-02-09,74.060
108293,2020-04-20,0.050
256971,2021-01-04,0.000
260417,2020-09-25,0.520
33804,2020-05-23,0.531
112490,2020-01-25,0.458
49043,2019-12-14,1.083
46157,2019-08-09,2.156
184099,2020-11-02,0.744
247389,2020-10-11,0.002
283681,2019-06-06,2.848
85008,2019-07-27,0.304
244391,2021-02-18,1.162
1004,2021-01-21,0.403
249951,2021-03-11,3.073
248098,2018-12-24,0.588
97302,2019-08-02,0.106
251881,2018-12-07,1.429
97302,2020-03-20,0.066
251704,2019-02-15,7.276
116228,2019-05-04,0.353
245344,2020-06-02,0.114
112490,2019-12-11,0.386
17980,2019-03-11,0.789
256972,2019-11-03,0.250
263623,2019-10-22,11.440
250175,2020-10-27,3.790
264362,2020-07-21,1.601
108293,2020-01-05,0.439
269089,2021-03-17,0.366
254538,2021-02-17,0.738
139513,2020-08-18,61.240
59449,2020-07-11,2.086
37309,2020-07-30,0.833
5493,2019-06-11,0.000
251704,2020-02-17,0.025
74697,2020-06-27,0.861
67113,2020-05-12,0.000
245105,2020-11-12,6.030
250567,2020-12-02,6.042
76953,2020-07-17,0.844
254812,2020-09-15,1.454
249860,2019-08-18,1.895
106646,2020-07-11,0.581
40839,2020-02-05,0.413
246272,2019-09-20,1.138
245302,2020-10-24,0.619
72055,2020-03-06,0.290
245515,2020-03-06,0.776
20884,2019-05-15,0.328
245332,2021-02-01,0.000
39681,2019-12-20,0.381
260417,2019-12-29,0.627
256872,2020-09-08,0.826
250175,2018-12-25,21.350
72238,2019-11-05,0.084
15898,2020-01-15,1.181
249897,2020-03-23,32.203
256766,2019-09-04,105.493
135191,2020-04-25,1.055
108293,2019-12-22,0.734
254525,2020-12-08,0.012
106646,2019-07-11,0.301
273259,2020-04-15,0.088
256351,2020-02-27,1.524
59449,2019-10-21,0.821
250199,2019-11-08,3.617
9493,2020-10-08,0.000
20753,2019-07-18,0.567
250095,2020-01-28,0.044
7087,2020-08-21,0.003
245992,2020-12-18,2.626
256972,2019-02-02,0.160
245028,2020-09-09,2.902
245105,2020-07-29,2.050
11741,2020-04-19,2.134
20681,2020-07-01,0.167
151213,2019-01-18,0.356
244905,2020-12-16,0.676
247568,2018-12-26,0.000
262929,2019-03-06,0.814
1004,2019-06-12,0.469
250197,2020-05-14,4.707
245332,2021-02-14,0.000
62776,2020-01-05,0.824
71392,2019-02-10,0.482
256920,2020-10-06,2.240
249951,2021-01-21,0.184
244899,2020-04-15,0.074
256946,2019-08-25,34.700
251881,2020-03-18,0.796
42923,2019-02-02,1.036
249397,2020-08-18,49.160
152526,2020-01-13,0.005
7336,2021-01-12,0.000
255829,2020-08-21,0.394
245302,2020-12-14,3.598
716,2019-07-01,0.365
259866,2020-03-14,0.454
260185,2020-05-11,6.624
179922,2019-10-30,0.505
250282,2020-12-02,1.114
256919,2021-01-16,0.000
246032,2020-10-31,1.231
65583,2019-04-24,1.317
17194,2019-05-24,1.496
250567,2019-04-27,4.852
142606,2019-06-15,1.459
246272,2019-10-22,7.500
255254,2020-11-06,0.151
56796,2019-05-22,1.326
171301,2021-03-05,0.536
20753,2020-09-05,0.557
256655,2020-12-14,0.000
29102,2019-07-05,1.078
255813,2019-08-27,0.215
108293,2020-04-07,0.058
263567,2020-01-22,6.020
256609,2020-12-13,1.082
255254,2019-06-15,0.000
256351,2021-02-08,0.392
252287,2020-10-24,0.709
258924,2021-03-16,0.609
42923,2020-05-25,0.787
17592,2020-03-25,0.156
254695,2021-03-16,2.217
32053,2020-07-25,426.995
42923,2021-01-14,1.113
258102,2020-02-18,0.000
34770,2019-10-31,1.092
269416,2020-01-07,0.271
248917,2019-08-17,6.829
283681,2020-10-16,2.225
5493,2020-12-16,0.001
68102,2019-10-26,0.018
16581,2019-09-21,0.000
151568,2019-10-21,7.122
102613,2020-05-11,0.000
97302,2019-06-27,0.044
251229,2020-05-13,3.360
258102,2020-11-20,0.427
135605,2020-10-20,1.337
798,2021-01-26,0.309
245028,2020-02-21,6.456
131327,2020-03-24,0.783
249660,2019-11-30,2.052
256508,2019-01-21,0.000
865,2019-11-29,0.193
254695,2020-07-03,1.936
152526,2020-12-23,0.054
254525,2020-09-20,0.000
248098,2021-03-15,0.232
250855,2021-02-06,0.923
16129,2020-11-21,0.414
255086,2020-04-13,0.108
247568,2019-09-16,2.515
264909,2019-09-10,0.550
69500,2019-11-30,0.224
716,2019-08-07,0.998
17194,2020-08-20,1.088
249951,2020-12-30,2.662
254538,2020-05-01,0.461
6547,2021-02-17,0.429
261517,2021-02-01,0.000
184099,2021-02-03,0.761
20884,2019-06-16,0.000
256919,2020-05-05,0.034
187989,2019-06-05,0.783
260185,2020-10-15,3.190
3941,2021-02-24,0.021
187989,2018-12-30,0.915
250255,2020-02-20,13.775
20884,2020-09-13,0.000
131327,2019-01-23,1.441
256508,2019-03-23,0.000
61120,2019-11-07,0.836
13964,2021-03-09,1.583
151568,2020-07-06,4.767
256919,2020-01-24,0.051
245344,2020-05-25,0.124
112490,2019-01-23,0.503
252287,2020-10-23,0.584
40839,2020-03-27,0.418
135605,2020-04-14,0.474
283681,2020-06-20,2.927
72238,2020-11-05,0.127
256969,2020-04-15,0.181
252388,2019-11-06,163.519
272294,2019-12-21,0.540
61120,2020-04-19,1.271
97105,2019-11-15,0.442
244858,2020-04-28,0.722
255254,2018-12-12,0.564
13942,2021-01-04,1.361
187271,2019-11-17,0.663
3592,2021-03-19,0.000
249860,2020-08-18,1.773
252969,2021-02-03,5.004
248917,2019-01-03,10.375
262645,2020-05-04,0.019
249660,2020-02-28,1.374
10481,2019-06-02,0.289
264909,2020-03-05,0.110
13155,2019-06-17,0.112
261616,2019-11-22,0.201
263528,2019-06-09,1.305
245302,2020-06-18,1.716
248098,2020-08-27,0.395
244858,2019-02-15,3.389
72238,2021-03-16,0.025
139513,2020-01-15,55.161
139513,2019-12-10,50.420
248128,2020-08-25,0.143
248696,2021-03-17,0.001
253374,2020-12-24,0.011
248696,2020-01-10,0.030
255456,2019-02-28,0.669
86661,2020-02-18,0.525
246629,2020-08-10,1.385
246596,2020-12-26,0.301
56988,2020-09-15,0.000
245332,2020-12-07,0.000
68102,2019-02-19,0.167
142606,2019-02-13,1.357
250567,2019-01-05,9.380
151213,2021-01-07,0.347
245958,2020-09-15,15.050
248098,2019-04-12,6.716
246516,2019-12-10,0.000
17980,2019-02-21,0.446
42923,2019-04-01,1.369
273259,2019-12-19,0.150
269416,2020-03-01,0.726
273259,2020-03-19,0.082
263567,2020-02-04,6.360
245302,2021-03-03,2.895
256946,2019-11-12,20.060
123533,2020-07-19,0.033
249660,2020-04-18,0.915
716,2020-05-02,0.320
248098,2019-07-10,0.243
107142,2020-09-25,0.041
244680,2021-01-02,1.621
44788,2019-06-11,0.966
848,2019-06-21,0.087
259030,2020-05-25,0.075
150998,2019-07-20,1.158
260726,2019-06-20,0.111
33804,2021-01-12,0.721
254695,2020-04-14,0.139
256766,2020-02-06,9.020
10481,2020-12-20,1.188
72055,2020-01-10,0.456
13964,2020-12-20,0.638
151568,2020-09-23,4.208
71392,2020-10-04,0.738
131327,2019-03-21,1.161
20342,2020-03-15,1.487
8621,2020-02-29,1.341
16581,2021-02-25,0.228
257225,2020-10-11,0.003
251704,2021-02-03,9.411
254538,2020-06-28,0.210
244391,2020-06-29,1.846
261616,2020-07-08,18.656
20884,2020-05-16,0.000
61120,2019-11-21,2.047
20753,2021-01-24,0.501
97105,2020-10-24,3.745
244424,2019-04-13,1.280
7038,2020-06-20,0.534
256959,2020-07-04,0.650
49043,2019-05-19,1.521
248696,2020-02-22,0.038
34770,2020-07-22,0.902
151568,2020-04-25,4.598
187271,2019-12-08,0.999
199151,2020-01-29,0.010
250387,2020-08-01,1.020
152526,2020-10-26,0.117
262929,2020-10-27,0.576
259866,2020-09-11,0.485
106646,2019-06-27,0.180
273259,2020-11-01,0.561
248696,2020-11-24,0.063
67113,2019-09-19,0.000
246516,2019-08-25,0.000
245105,2019-10-16,5.560
263528,2019-03-17,1.350
270305,2020-01-08,0.000
150998,2020-09-21,1.227
256970,2020-06-22,0.000
244424,2020-09-14,1.730
250199,2019-10-05,3.554
248224,2020-08-15,2.554
248696,2021-02-02,0.021
249971,2021-01-30,525.000
139517,2019-11-20,31.750
6547,2020-08-14,0.017
62776,2019-11-16,0.798
256609,2020-09-24,1.147
136213,2019-08-04,5.635
116228,2020-05-23,0.877
273259,2020-05-09,0.358
11741,2021-01-15,1.867
49043,2019-03-20,1.738
29401,2020-04-18,1.456
187989,2020-02-29,0.955
250781,2020-12-08,0.158
187989,2020-11-26,0.276
123533,2019-05-17,0.249
39681,2020-12-16,0.604
13942,2019-08-28,1.592
135605,2020-01-16,1.294
49043,2020-09-19,1.212
256946,2020-10-24,2.360
248098,2021-01-08,1.015
17194,2019-05-02,1.423
245958,2020-04-26,0.450
254525,2021-03-15,0.000
20342,2019-12-15,1.364
250175,2020-08-08,2.950
3941,2019-11-16,0.067
37358,2021-01-07,0.113
256502,2020-09-02,0.000
135191,2020-12-17,0.941
251881,2019-09-02,1.035
250175,2019-10-08,6.100
250567,2020-07-24,9.119
258924,2020-09-21,1.062
263567,2020-07-16,5.050
270305,2020-01-30,0.000
250252,2020-04-17,0.150
256919,2020-11-19,0.086
269084,2020-04-02,2.682
248128,2020-12-03,0.314
274411,2021-02-27,0.206
250004,2019-12-03,62.000
124089,2020-10-22,0.317
6555,2020-11-04,0.720
184099,2020-05-01,0.489
106646,2020-04-13,0.182
85008,2020-06-29,2.876
68102,2020-11-25,1.127
132516,2020-10-12,0.446
151568,2020-04-14,5.188
245375,2021-02-17,0.773
251704,2020-01-17,0.594
136482,2020-04-14,0.207
33447,2019-07-29,1.067
250436,2020-09-14,61.100
69500,2020-02-18,0.700
33804,2019-02-03,0.594
39681,2020-09-16,0.626
32383,2019-09-11,0.000
269089,2019-09-08,0.541
97105,2021-01-03,0.106
17592,2019-11-07,0.112
122982,2020-12-29,0.464
13155,2020-12-27,0.000
151213,2019-06-21,0.364
248365,2020-11-06,2.170
256766,2020-05-09,0.257
187271,2020-02-04,0.678
253374,2020-08-24,1.740
72238,2020-01-14,0.254
244858,2019-08-31,11.376
246629,2020-01-23,1.714
55005,2019-04-16,0.893
250252,2020-09-03,15.000
256351,2020-01-21,1.401
251229,2020-02-10,2.510
139514,2019-04-22,0.579
67113,2019-11-29,0.000
256766,2019-08-14,36.433
46157,2020-11-27,1.404
274411,2020-11-26,0.155
262835,2020-08-11,4.280
136482,2020-06-13,0.517
20550,2019-06-29,0.283
256502,2019-08-05,0.000
256084,2020-11-13,0.451
268752,2020-12-14,1.199
7038,2021-01-15,0.246
269752,2020-05-05,0.502
6555,2020-05-04,0.479
246272,2021-02-09,1.403
13784,2020-11-19,0.989
262929,2021-02-10,0.732
244424,2020-02-18,0.940
17980,2019-12-16,0.606
260283,2020-08-22,0.099
268752,2019-03-29,1.392
20681,2021-02-22,0.740
151213,2020-12-28,0.630
256609,2020-11-21,1.986
6547,2021-03-11,0.351
97105,2019-09-26,0.598
108293,2019-10-14,0.747
6547,2019-11-19,0.005
190642,2019-11-30,0.770
256959,2020-07-27,5.040
137018,2019-03-17,0.871
249943,2020-10-17,31.910
20884,2020-12-14,0.118
256971,2020-05-02,0.034
248128,2019-12-31,0.621
256970,2020-05-17,0.170
269752,2019-05-25,0.500
5493,2020-03-24,0.000
246272,2019-01-04,0.099
13784,2020-12-24,2.155
248696,2019-08-30,0.003
254695,2019-12-30,2.050
865,2020-10-21,0.176
256655,2020-07-28,0.000
244899,2019-04-23,2.003
13784,2021-01-29,1.536
250020,2021-03-05,1035.100
245105,2020-03-28,4.790
256351,2020-05-29,1.112
58197,2019-09-02,0.481
256969,2019-04-23,0.414
139513,2020-05-27,65.752
248128,2020-02-27,1.785
264909,2020-06-05,10.250
71392,2020-11-08,0.840
251881,2021-03-11,1.634
261517,2019-11-19,0.000
798,2020-03-28,0.492
97302,2019-01-16,0.296
32053,2020-05-26,122.063
67113,2020-07-20,0.000
256969,2019-05-06,0.277
58197,2019-09-15,0.503
61120,2020-03-16,1.157
256947,2020-09-15,18.510
20041,2021-01-17,0.277
263528,2020-04-09,1.661
10481,2019-09-20,0.613
245344,2019-10-30,0.061
15898,2020-01-11,0.719
108293,2020-11-22,0.455
97105,2020-11-25,0.901
13784,2020-09-15,0.704
12857,2021-02-04,2.128
251881,2020-10-26,1.105
135191,2019-09-25,0.354
187271,2019-01-31,0.954
251229,2020-10-04,0.050
256969,2019-12-29,0.257
246066,2021-03-23,17.230
181113,2019-12-07,0.000
270305,2019-11-01,0.000
6547,2019-05-25,0.219
71392,2019-08-19,0.946
13942,2019-04-28,2.187
11741,2020-06-27,2.301
20753,2019-06-16,0.437
13024,2020-05-13,0.000
59449,2019-09-08,1.378
267585,2020-12-15,0.884
262929,2021-01-09,1.051
256947,2021-02-19,13.060
20041,2020-11-02,0.713
151213,2019-02-19,0.012
6562,2019-04-27,0.069
273259,2019-09-03,0.132
42923,2019-02-11,1.062
249943,2019-03-22,33.480
150462,2019-10-16,0.470
246629,2021-03-18,1.443
85008,2020-01-01,0.728
37358,2019-06-11,0.000
59449,2019-11-16,1.556
13537,2019-12-11,1.234
76953,2019-07-17,3.000
250282,2020-12-07,0.980
72238,2020-01-09,0.114
250095,2019-10-04,1.141
256508,2020-11-05,0.000
250855,2020-02-25,1.001
262259,2020-06-21,0.657
13155,2018-12-11,0.348
249660,2020-09-23,0.904
245028,2020-06-22,2.796
256969,2019-02-05,0.545
10481,2020-06-02,0.643
273259,2020-07-26,0.420
245344,2021-01-24,0.000
251881,2020-03-20,1.493
178474,2020-01-22,0.068
136213,2019-04-19,4.456
250175,2020-05-24,2.450
245028,2021-01-06,5.239
259030,2020-09-27,0.095
116228,2019-03-25,0.656
13784,2021-03-10,1.218
139513,2021-01-23,79.093
245958,2021-03-10,1.010
248128,2020-04-18,0.471
261517,2020-04-24,0.000
6555,2020-06-05,0.904
132516,2019-11-27,0.414
17592,2021-02-08,0.333
256156,2020-02-06,1.630
151213,2019-05-30,0.426
250020,2020-10-16,552.100
254525,2019-12-17,0.020
17194,2020-11-21,1.950
245515,2021-01-04,1.337
1004,2021-03-20,0.421
178474,2020-01-02,0.742
74697,2020-10-17,0.728
246066,2020-08-08,2.630
69535,2020-07-22,1.152
249397,2021-02-02,5.935
17194,2020-02-26,1.151
175989,2019-10-14,0.000
236489,2021-01-08,0.329
55005,2019-11-22,1.142
7038,2020-08-05,0.339
269416,2019-09-27,0.467
44135,2020-08-22,0.711
123533,2019-08-18,2.091
245317,2020-06-21,1.022
56796,2020-11-19,1.234
29330,2019-06-16,0.972
262259,2020-05-01,0.843
283681,2020-03-10,3.043
62776,2020-01-13,0.218
6555,2020-03-07,0.000
7336,2020-06-18,0.001
250022,2020-09-10,140.700
248098,2020-12-12,0.034
56796,2020-02-24,1.650
264909,2021-02-03,1.190
97105,2020-11-06,0.366
256502,2019-08-28,0.000
20884,2020-05-17,0.001
264909,2021-03-10,2.090
256946,2020-08-14,4.500
246596,2019-12-24,0.553
24294,2020-11-12,0.515
7336,2020-01-08,0.116
6547,2020-08-25,0.010
269752,2020-11-30,0.973
254525,2020-12-12,0.000
6564,2020-07-26,0.010
256351,2020-05-06,1.057
250202,2019-09-07,2.554
251229,2020-11-05,2.220
171301,2020-05-18,1.098
7336,2020-04-10,0.029
250004,2020-09-06,81.000
247568,2019-08-25,0.000
139513,2020-06-19,72.597
56796,2019-02-06,0.910
107431,2019-12-02,61.336
244858,2019-01-27,1.140
115301,2020-12-10,1.835
150462,2020-04-04,0.208
244680,2021-03-23,10.695
115301,2019-06-12,1.816
269416,2019-11-24,0.959
136482,2019-07-11,0.351
250175,2020-07-03,4.170
798,2019-06-23,0.663
69500,2020-11-22,1.073
267585,2020-04-23,0.772
247000,2020-09-01,1.314
29330,2019-05-25,1.039
190642,2020-05-24,0.529
249660,2020-06-14,3.269
250199,2019-10-18,3.805
250095,2021-02-11,0.473
250095,2021-01-20,0.559
71392,2020-08-29,0.952
249897,2020-12-06,36.930
13942,2020-01-03,1.030
259030,2020-11-17,0.093
68102,2019-06-10,0.143
107142,2020-10-31,0.347
244899,2019-07-03,1.980
245302,2020-08-29,0.457
13636,2019-12-26,0.786
250567,2019-10-29,5.568
250781,2020-02-12,0.049
71392,2020-01-21,0.891
246629,2021-03-15,0.996
11741,2019-05-10,1.165
248098,2019-08-15,0.567
270305,2019-12-03,0.355
250095,2020-11-10,0.515
5493,2020-08-22,0.000
250202,2021-03-18,1.631
262929,2021-01-28,0.784
20342,2019-08-19,1.277
250855,2020-03-16,0.901
181113,2020-12-15,0.000
249860,2019-11-05,1.410
6547,2019-04-02,0.706
8621,2021-02-24,1.339
268752,2021-01-08,1.061
246066,2020-12-02,14.650
248098,2020-02-15,0.481
9953,2020-03-20,0.731
150462,2019-05-04,0.248
150998,2019-12-18,1.027
253208,2020-05-15,0.257
246272,2019-03-03,6.766
17194,2020-07-28,1.067
250199,2021-03-05,4.476
17980,2019-06-12,0.591
250004,2019-02-02,1.340
261517,2020-05-22,0.000
245958,2021-01-04,0.740
11741,2021-03-14,1.316
179922,2020-01-08,0.409
9953,2019-05-12,0.610
5493,2021-01-08,0.001
76953,2020-04-29,0.426
59449,2019-12-04,0.580
37309,2020-08-25,0.418
274411,2018-12-18,0.182
262462,2020-12-27,1.152
244905,2021-02-11,1.209
24294,2021-01-09,0.046
67113,2021-03-20,0.000
246596,2019-01-22,0.391
29401,2021-03-22,1.863
260283,2021-01-10,21.445
13155,2020-11-24,0.051
250175,2020-02-03,13.960
72238,2019-10-14,0.488
124089,2020-09-19,0.495
249897,2019-02-12,375.860
59449,2019-09-12,0.951
798,2019-08-31,0.489
46157,2020-01-18,1.934
244680,2020-08-26,5.578
6564,2020-03-28,0.015
248128,2020-01-18,1.175
123533,2020-02-12,0.417
261206,2020-07-19,1.025
255813,2020-02-14,7.724
283681,2021-01-14,4.097
184099,2019-08-26,0.525
848,2020-05-05,0.944
245375,2020-08-01,0.099
256502,2020-03-30,0.000
85008,2019-08-14,1.337
250004,2019-03-02,0.380
245958,2020-11-12,1.590
37309,2020-12-14,28.019
246032,2019-04-04,0.807
263528,2020-03-18,1.561
136213,2019-03-23,5.877
20550,2021-03-15,0.466
59449,2020-03-24,1.072
54212,2021-02-01,0.846
256156,2019-12-29,2.330
33804,2019-12-18,0.866
107431,2020-11-22,63.499
256084,2019-09-05,0.278
190642,2020-01-23,0.362
135191,2020-03-19,0.395
5493,2020-12-11,0.001
20550,2019-03-09,0.319
269089,2020-01-16,0.588
252287,2021-02-21,0.264
106646,2020-10-30,0.370
254812,2019-04-10,0.672
34770,2020-05-18,0.565
175989,2020-05-01,0.000
263623,2020-05-27,5.770
245958,2020-10-21,9.770
254695,2020-03-13,2.774
178474,2020-05-03,0.469
178474,2020-05-01,0.631
6562,2019-09-23,0.033
13784,2019-12-12,1.668
17592,2020-02-22,0.032
248224,2020-12-15,2.113
144822,2019-10-09,0.210
249660,2020-05-14,1.104
245105,2020-02-04,13.230
250781,2020-06-12,0.038
106646,2020-07-22,0.227
68102,2019-11-27,0.279
116228,2020-10-06,0.675
6547,2020-04-25,0.002
250781,2019-09-10,0.275
21106,2020-05-28,0.064
250195,2020-10-04,3.126
72238,2020-08-28,2.418
283681,2020-11-17,2.345
49043,2018-12-12,1.330
248696,2020-10-14,0.080
37302,2020-03-03,2.081
8621,2020-04-11,1.185
256609,2019-11-19,0.598
74697,2020-03-31,0.981
263567,2020-11-29,1.140
255254,2020-10-05,0.146
244424,2021-02-08,0.050
248128,2019-11-21,4.400
181113,2019-09-18,0.000
11741,2019-09-23,3.700
260283,2020-06-02,0.077
264362,2020-05-11,0.948
261616,2019-12-13,4.587
848,2021-02-26,0.461
250095,2020-05-09,0.410
256872,2020-10-05,0.646
10481,2019-06-01,0.143
15898,2020-05-01,0.863
263623,2021-01-08,21.460
1004,2020-03-01,0.510
106646,2020-05-18,0.367
139517,2020-08-24,78.173
40839,2019-10-14,0.425
17194,2019-12-19,1.438
249860,2020-08-19,2.036
137018,2020-09-14,0.089
248128,2019-12-21,0.814
245958,2020-05-29,4.460
249897,2020-09-27,32.173
246032,2020-02-19,1.250
72055,2019-12-31,0.237
256351,2021-03-03,1.222
20753,2019-10-05,0.399
29330,2020-07-27,1.129
97105,2020-02-12,0.680
268752,2020-01-03,0.552
249897,2019-03-30,375.320
254812,2019-07-06,0.104
249951,2020-04-19,0.005
250202,2020-08-10,3.449
256924,2020-04-24,0.349
144822,2020-09-04,0.537
267585,2020-05-28,1.911
49043,2020-05-24,1.389
46157,2020-03-04,1.223
256156,2019-03-17,2.170
115301,2019-07-17,1.258
151213,2019-01-19,0.784
245344,2020-08-22,0.228
20884,2019-05-24,0.070
65583,2020-11-14,0.344
11741,2019-02-06,1.722
67113,2020-08-22,0.000
181113,2020-10-18,0.000
263567,2021-03-06,5.530
716,2019-07-05,0.650
187989,2020-09-15,0.360
62776,2020-02-05,0.639
261986,2020-11-30,0.802
97302,2019-06-16,0.978
245302,2019-09-03,4.111
256920,2020-12-24,1.860
139516,2020-09-30,59.336
244899,2020-01-27,1.382
2809,2020-08-07,50.640
128194,2021-01-25,0.665
249397,2020-05-31,51.926
108293,2020-12-18,0.158
256084,2020-02-19,0.180
115301,2019-06-11,1.189
136212,2019-03-02,1.506
269089,2020-08-21,0.049
13636,2020-11-27,1.589
68102,2021-02-14,0.732
269416,2019-12-27,0.285
44788,2019-08-21,0.753
260185,2021-01-02,10.081
42923,2020-07-22,1.022
261616,2020-01-03,5.885
264909,2021-02-25,0.920
179630,2019-06-13,0.106
4910,2020-03-12,1.602
6562,2019-08-03,0.141
245375,2020-05-15,0.411
135605,2020-06-13,0.325
5493,2019-09-19,0.000
246066,2020-07-17,3.420
253208,2020-06-07,0.093
55005,2020-01-19,1.027
139516,2019-06-11,41.219
5802,2019-07-07,0.000
136212,2019-03-25,2.296
175989,2021-03-09,0.000
248917,2019-04-10,44.718
33447,2020-07-12,1.221
246032,2020-03-25,1.778
252287,2019-11-01,0.222
246516,2019-01-26,0.067
245332,2021-02-23,0.000
256156,2020-04-29,2.790
17592,2020-12-30,0.162
260185,2019-07-30,12.456
181113,2020-04-07,0.000
259866,2021-01-05,0.653
248365,2020-05-14,0.670
42923,2020-06-30,0.951
72238,2020-04-08,0.098
80569,2020-08-11,0.365
80569,2020-10-21,0.413
11741,2020-04-10,4.074
71392,2020-04-11,1.299
250175,2019-04-06,2.040
11741,2020-01-10,1.676
123533,2020-03-23,0.125
37309,2021-02-03,29.413
263567,2020-10-17,5.580
250781,2019-04-13,0.209
258102,2020-03-24,0.000
263623,2020-04-15,3.950
250197,2019-09-06,4.303
